section,token,pos,count
body,blind,JJ,3
body,blinds,NNS,1
body,blow,NN,1
body,blown,VBN,1
body,blue,JJ,1
body,blush,VB,1
body,blush,VBP,1
body,blushed,VBD,4
body,bo,NN,1
body,board,NN,1
body,boast,NN,2
body,boast,VB,2
body,boast,VBP,1
body,boasted,VBN,1
body,bodies,NNS,1
body,bold,JJ,2
body,boldly,RB,1
body,bonnet,NN,2
body,book,NN,1
body,books,NNS,2
body,bordered,VBD,1
body,bordering,VBG,2
body,bore,VBD,7
body,borne,VBN,3
body,borrow,VB,1
body,borrowed,VBN,1
body,bosom,NN,1
body,bosoms,NNS,1
body,both,CC,4
body,both,DT,40
body,bought,VBD,3
body,bought,VBN,2
body,boundary,NN,1
body,bourn,NN,1
body,bow,NN,2
body,bowed,VBD,1
body,bowl,NN,1
body,boxes,NNS,1
body,boy,NN,1
body,boys,NNS,1
body,brain,NN,2
body,brains,NNS,1
body,breach,NN,2
body,break,VB,1
body,breakfast,NN,5
body,breakfast-room,NN,5
body,breakfasted,VBD,1
body,breaking,VBG,1
body,breast,NN,1
body,breath,NN,1
body,breathless,JJ,1
body,brevity,NN,1
body,bribe,NN,1
body,bribery,NN,1
body,bride,NN,1
body,bridge,NN,3
body,briefly,NN,2
body,briefly,RB,1
body,brightening,VBG,1
body,brightest,JJS,1
body,brilliancy,NN,1
body,bring,VB,11
body,bringing,VBG,11
body,brink,NN,2
body,brittle,JJ,1
body,broke,VBD,3
body,broken,JJ,1
body,broken,VBN,3
body,brooking,VBG,1
body,brother,NN,36
body,brother-in-law,NN,2
body,brothers,NNS,1
body,brought,VBD,7
body,brought,VBN,12
body,brow,NN,1
body,brown,JJ,1
body,building,NN,2
body,built,VBN,2
body,burning,VBG,1
body,burnt,JJ,1
body,burst,NN,1
body,burst,VBP,1
body,busily,RB,3
body,business,NN,24
body,busy,JJ,1
body,but,CC,383
body,but,IN,1
body,butcher,NN,1
body,butler,NN,1
body,buy,VB,3
body,by,IN,301
body,bye,NN,1
body,ca,MD,2
body,cake,NN,1
body,calculated,VBN,1
body,calculation,NN,1
body,calico,NN,1
body,call,VB,11
body,call,VBP,2
body,called,VBD,8
body,called,VBN,14
body,calling,NN,2
body,calling,VBG,2
body,calls,VBZ,1
body,calm,JJ,2
body,calmness,NN,3
body,cambric,NN,1
body,came,VBD,63
body,camp,NN,3
body,campful,NN,1
body,can,MD,143
body,candour,NN,1
body,canvas,NN,1
body,canvassed,VBN,1
body,capa,SYM,1
body,capable,JJ,11
body,capers,NNS,1
body,capital,NN,1
body,caprice,NN,1
body,captivate,VB,1
body,captivated,VBN,1
body,card-party,NN,1
body,card-tables,NNS,1
body,cards,NNS,1
body,care,NN,8
body,care,VB,3
body,care,VBP,2
body,cared,VBD,4
body,careful,JJ,2
body,carefully,RB,1
body,careless,JJ,1
body,cares,VBZ,2
body,caring,VBG,1
body,carpets,NNS,1
body,carriage,NN,25
body,carriages,NNS,3
body,carried,VBD,2
body,carried,VBN,2
body,carry,VB,2
body,carry,VBP,2
body,carrying,VBG,4
body,case,NN,13
body,cases,NNS,3
body,cast,VBN,1
body,casual,JJ,1
body,catch,VB,2
body,caught,VBD,2
body,caught,VBN,1
body,cause,NN,14
body,caused,VBD,1
body,causes,NNS,3
body,causes,VBZ,1
body,cautioning,VBG,1
body,cautious,JJ,1
body,cautiousness,NN,1
body,cease,VB,1
body,ceased,VBD,4
body,ceaseless,JJ,1
body,celebrated,JJ,1
body,celebrated,VBN,1
body,censure,NN,3
body,censured,VBN,2
body,ceremonious,JJ,2
body,ceremony,NN,1
body,certain,JJ,32
body,certainly,RB,32
body,certainty,NN,2
body,chagrin,NN,1
body,chair,NN,2
body,chaise,NN,5
body,chambermaid,NN,2
body,chance,NN,6
body,chanced,VBD,1
body,change,NN,11
body,change,VB,2
body,changed,VBD,4
body,changed,VBN,1
body,changes,NNS,1
body,changing,VBG,1
body,chaperon,VB,1
body,character,NN,38
body,characterize,VB,1
body,characters,NNS,1
body,charge,NN,6
body,charity,NN,1
body,charm,NN,3
body,charming,JJ,6
body,charmingly,RB,1
body,charms,NNS,3
body,chatty,JJ,1
body,cheap,JJ,1
body,cheat,VB,1
body,check,VB,2
body,checked,VBD,1
body,checked,VBN,2
body,checking,VBG,2
body,cheeks,NNS,4
body,cheerful,JJ,5
body,cheerfully,RB,1
body,cheerfulness,NN,5
body,cheering,VBG,1
body,cherished,VBD,2
body,cherished,VBN,2
body,chestnuts,NNS,1
body,chief,JJ,1
body,chief,NN,4
body,chiefly,RB,2
body,child,NN,10
body,children,NNS,17
body,chin,NN,1
body,choice,NN,7
body,choose,VB,6
body,chooses,VBZ,1
body,chose,VBD,5
body,chosen,VBD,1
body,chosen,VBN,3
body,church,NN,3
body,chuses,VBZ,1
body,circle,NN,5
body,circuit,NN,1
body,circulated,VBN,1
body,circulation,NN,1
body,circumspection,NN,1
body,circumstance,NN,12
body,circumstances,NNS,13
body,city,NN,1
body,civil,JJ,9
body,civilities,NNS,2
body,civility,NN,23
body,claim,NN,2
body,claim,VB,1
body,claimed,VBD,2
body,claims,NNS,4
body,clamorous,JJ,1
body,class,NN,1
body,clear,JJ,2
body,clear,VB,1
body,cleared,VBN,2
body,clearer,JJR,1
body,clearing,VBG,1
body,clearly,RB,2
body,clergyman,NN,1
body,clever,JJ,1
body,close,JJ,1
body,close,RB,1
body,closed,VBD,1
body,closed,VBN,1
body,closely,RB,1
body,closer,RBR,1
body,closest,JJS,1
body,closure,NN,1
body,clothes,NNS,8
body,clouded,VBN,1
body,clue,NN,1
body,coach,NN,6
body,coachman,NN,2
body,coarse,JJ,1
body,coarseness,NN,2
body,coat,NN,1
body,coffee,NN,2
body,coffee-cup,JJ,1
body,cogent,JJ,1
body,coherent,JJ,1
body,coincidence,NN,1
body,cold,JJ,8
body,collect,VB,1
body,collected,VBD,1
body,collected,VBN,2
body,collecting,VBG,2
body,colonel,NN,3
body,color,NN,2
body,colour,NN,7
body,coloured,VBD,1
body,coloured,VBN,3
body,colouring,VBG,2
body,come,VB,38
body,come,VBN,12
body,come,VBP,4
body,comes,VBZ,9
body,comfort,NN,13
body,comfort,VB,3
body,comfort,VBP,1
body,comfortable,JJ,3
body,comforts,NNS,1
body,coming,VBG,39
body,command,NN,2
body,commanded,VBD,1
body,commencement,NN,2
body,commendation,NN,3
body,commiseration,NN,1
body,commission,NN,4
body,commissioned,VBD,1
body,commissioning,VBG,1
body,common,JJ,8
body,common-sense,JJ,1
body,commonly,RB,1
body,communicate,VB,2
body,communicated,VBD,1
body,communicated,VBN,1
body,communication,NN,7
body,communications,NNS,1
body,communicative,JJ,1
body,communicativeness,NN,1
body,companion,NN,7
body,companions,NNS,6
body,company,NN,8
body,comparative,JJ,1
body,comparatively,RB,1
body,compared,VBN,1
body,comparison,NN,5
body,comparisons,NNS,1
body,compassion,NN,8
body,compassionate,JJ,1
body,compatible,JJ,1
body,compensation,NN,1
body,competition,NN,2
body,complacency,NN,1
body,complaining,VBG,1
body,complaint,NN,1
body,complaints,NNS,1
body,complaisance,NN,2
body,complete,JJ,3
body,complete,VB,2
body,completed,VBN,2
body,completely,RB,3
body,completion,NN,1
body,complexion,NN,5
body,complied,VBN,1
body,compliment,NN,6
body,complimented,VBD,1
body,compliments,NNS,4
body,comply,VB,1
body,complying,VBG,2
body,compose,VB,3
body,composed,VBN,1
body,composure,NN,8
body,comprehend,VB,12
body,comprehend,VBP,1
body,comprehended,VBD,2
body,comprehended,VBN,1
body,comprehends,VBZ,1
body,comprehension,NN,1
body,comprise,VB,1
body,comprised,VBD,1
body,compromised,VBN,1
body,con,JJ,2
body,conceal,VB,8
body,concealed,VBD,2
body,concealed,VBN,5
body,concealment,NN,2
body,conceit,NN,2
body,conceive,VB,1
body,concern,NN,18
body,concerned,JJ,5
body,concerned,VBD,1
body,concerned,VBN,9
body,concerning,VBG,2
body,concerns,NNS,4
body,concerns,VBZ,1
body,conciliate,VB,1
body,concisely,RB,2
body,conclude,VB,2
body,conclude,VBP,1
body,concluded,VBD,3
body,concluded,VBN,2
body,concluding,VBG,1
body,conclusion,NN,5
body,concurrence,NN,1
body,condemn,VB,2
body,condemned,VBN,1
body,condescended,VBD,3
body,condescendingly,RB,1
body,condescension,NN,3
body,condition,NN,3
body,conditionally,RB,1
body,conditions,NNS,1
body,condole,VB,2
body,condolence,NN,1
body,conduct,NN,15
body,conducted,VBN,2
body,confederacy,NN,1
body,conference,NN,2
body,confess,VB,7
body,confess,VBP,3
body,confessed,VBD,3
body,confession,NN,3
body,confidante,NN,2
body,confide,VB,1
body,confidence,NN,5
body,confident,JJ,1
body,confidently,RB,1
body,confiding,VBG,1
body,confined,VBN,4
body,confinement,NN,1
body,confirmation,NN,3
body,confirmed,VBD,1
body,confirmed,VBN,1
body,confirming,VBG,1
body,confused,VBN,2
body,confusion,NN,7
body,congenial,JJ,1
body,congratulate,VB,3
body,congratulate,VBP,2
body,congratulations,NNS,10
body,congratulatory,JJ,1
body,conjecture,NN,3
body,conjectured,VBN,1
body,conjectures,NNS,2
body,conjecturing,VBG,1
body,conjugal,JJ,2
body,connect,VB,2
body,connected,VBN,8
body,connection,NN,13
body,connections,NNS,9
body,connivance,NN,1
body,connubial,JJ,1
body,conquer,VB,2
body,conquered,VBN,1
body,conquest,NN,1
body,conscience,NN,2
body,conscious,JJ,1
body,consciousness,NN,1
body,consent,NN,6
body,consent,VB,4
body,consented,VBD,1
body,consenting,VBG,1
body,consequence,NN,14
body,consequences,NNS,2
body,consequent,JJ,1
body,consequently,RB,6
body,consider,VB,6
body,consider,VBP,1
body,considerable,JJ,5
body,considerably,RB,2
body,consideration,NN,7
body,considerations,NNS,1
body,considered,VBD,7
body,considered,VBN,7
body,considering,VBG,6
body,consigned,VBN,1
body,consistent,JJ,1
body,consolation,NN,7
body,consolatory,JJ,1
body,console,NN,1
body,console,VB,4
body,console,VBP,1
body,consoled,VBD,1
body,consoling,VBG,2
body,constancy,NN,1
body,constant,JJ,7
body,constantly,RB,1
body,consternation,NN,1
body,constitute,VBP,1
body,construction,NN,1
body,construed,VBN,1
body,construing,VBG,1
body,consult,VB,2
body,consulted,VBD,1
body,consulted,VBN,1
body,consulting,VBG,1
body,contain,VB,5
body,contained,VBD,6
body,containing,VBG,2
body,contemplation,NN,1
body,contempt,NN,5
body,contemptuously,RB,1
body,content,NN,1
body,contented,JJ,3
body,contentment,NN,1
body,contents,NNS,8
body,continual,JJ,2
body,continually,RB,4
body,continuance,NN,2
body,continue,VB,3
body,continued,VBD,23
body,continued,VBN,2
body,continuing,VBG,2
body,contracted,VBD,2
body,contracted,VBN,1
body,contradicted,VBD,1
body,contradictions,NNS,1
body,contrariety,NN,1
body,contrariwise,RB,1
body,contrary,JJ,1
body,contrary,NN,3
body,contrast,NN,1
body,contrasted,VBN,1
body,contribute,VB,1
body,contributed,VBN,1
body,contriv,NN,1
body,contrivance,NN,2
body,contrive,VB,2
body,contrived,JJ,1
body,convenient,JJ,1
body,conversation,NN,24
body,converse,VB,2
body,conveying,VBG,1
body,conviction,NN,11
body,convince,VB,1
body,convinced,JJ,3
body,convinced,VBN,8
body,cooks,NNS,1
body,cool,JJ,2
body,coolly,RB,3
body,coppice-wood,NN,1
body,copse,NN,4
body,cordial,JJ,1
body,cordiality,NN,3
body,cordially,RB,1
body,corps,NN,4
body,correct,VB,1
body,correspondence,NN,2
body,correspondent,NN,1
body,corroboration,NN,1
body,corruption,NN,1
body,cost,VB,1
body,could,MD,288
body,counted,VBD,1
body,countenance,VB,2
body,countenance,VBP,11
body,counteract,VB,1
body,counteracted,VBN,1
body,country,NN,14
body,county,NN,3
body,coupje,NN,1
body,couple,NN,5
body,courage,NN,8
body,course,NN,24
body,courses,NNS,1
body,court,NN,1
body,courted,VBN,2
body,courtesy,NN,2
body,courting,VBG,1
body,courtship,NN,1
body,cousin,NN,14
body,covered,VBN,1
body,covering,VBG,1
body,covies,NNS,1
body,cradles,NNS,1
body,crammed,VBN,1
body,crayons,NNS,1
body,created,VBN,2
body,creative,JJ,1
body,creature,NN,6
body,credit,NN,15
body,creditable,JJ,1
body,creditors,NNS,2
body,credulity,NN,1
body,cried,VBD,42
body,cried,VBN,1
body,criticisms,NNS,1
body,cross,JJ,1
body,cross,NN,1
body,crossed,VBD,2
body,crossed,VBN,1
body,crowded,VBN,2
body,crowned,VBN,1
body,cruel,JJ,3
body,cruelly,RB,1
body,cruelty,NN,2
body,cry,VB,1
body,crying,VBG,1
body,cucumber,NN,1
body,culprit,NN,1
body,curiosities,NNS,1
body,curiosity,NN,15
body,curious,JJ,3
body,curricle,NN,2
body,curtailed,VBD,1
body,curtains,NNS,1
body,curtsey,VB,1
body,custom,NN,1
body,cutting,VBG,1
body,daily,JJ,2
body,damp,JJ,1
body,dance,NN,2
body,dance,VB,1
body,dancing,NN,3
body,danger,NN,9
body,dare,MD,1
body,dare,VB,1
body,dare,VBP,16
body,dared,VBD,9
body,daring,JJ,1
body,darling,NN,1
body,darting,VBG,1
body,date,NN,1
body,date,VB,1
body,dated,VBN,2
body,daughter,NN,47
body,daughters,NNS,16
body,day,NN,61
body,days,NNS,20
body,dazzling,JJ,1
body,de,FW,1
body,de,IN,8
body,dead,JJ,2
body,deaden,VB,1
body,deal,NN,10
body,dear,RB,73
body,dearest,JJ,7
body,dearest,NN,1
body,dearly,RB,1
body,death,NN,2
body,death-warrant,NN,1
body,debt,NN,3
body,debts,NNS,10
body,decamping,VBG,1
body,decease,NN,2
body,deceitful,JJ,1
body,deceive,VB,3
body,deceived,VBN,8
body,decency,NN,2
body,decent,JJ,2
body,decent-looking,JJ,1
body,deception,NN,1
body,decided,VBD,1
body,decided,VBN,4
body,decidedly,RB,1
body,deciding,VBG,1
body,decisions,NNS,1
body,decked,VBD,1
body,declaration,NN,2
body,declare,VB,1
body,declare,VBP,2
body,declared,VBD,6
body,declared,VBN,2
body,declaring,VBG,1
body,declined,VBD,1
body,declined,VBN,1
body,decorum,NN,2
body,deed,NN,1
body,deemed,VBD,1
body,deep,RB,2
body,deeper,JJR,1
body,deepest,JJS,2
body,deeply,RB,2
body,deeply-rooted,JJ,1
body,defect,NN,1
body,defects,NNS,2
body,defence,NN,2
body,defend,VBP,1
body,defer,VB,1
body,deference,NN,3
body,defiance,NN,3
body,deficient,JJ,2
body,defined,VBN,2
body,definition,NN,1
body,defy,VB,1
body,defy,VBP,1
body,degradation,NN,1
body,degree,NN,10
body,degrees,NNS,1
body,deigned,VBD,1
body,dejection,NN,1
body,delay,NN,2
body,delayed,VBN,5
body,deliberated,VBD,1
body,deliberately,RB,2
body,deliberation,NN,1
body,delicacy,NN,1
body,delicate,JJ,2
body,delicious,JJ,1
body,delight,NN,16
body,delighted,JJ,5
body,delighted,VBD,1
body,delighted,VBN,1
body,delightful,JJ,9
body,delightfully,RB,1
body,delivered,VBD,1
body,delivered,VBN,2
body,demand,VBP,2
body,demanding,VBG,1
body,denial,NN,2
body,denied,VBD,1
body,denied,VBN,1
body,denoted,VBD,1
body,denoted,VBN,1
body,deny,VB,6
body,denying,VBG,1
body,depart,VB,2
body,departure,NN,4
body,depend,VB,8
body,depend,VBP,2
body,depended,VBD,3
body,dependence,NN,4
body,dependent,JJ,1
body,depending,VBG,1
body,depravity,NN,1
body,depreciate,VB,1
body,depressed,JJ,1
body,depressed,VBN,1
body,deprived,VBN,2
body,deranged,JJ,1
body,derision,NN,1
body,derive,VB,2
body,descended,VBD,1
body,descended,VBN,2
body,descending,VBG,1
body,descent,NN,1
body,described,VBD,1
body,described,VBN,4
body,description,NN,2
body,desert,NN,1
body,deserted,VBN,1
body,deserve,VB,2
body,deserve,VBP,1
body,deserved,VBD,3
body,deserved,VBN,1
body,deserves,VBZ,2
body,deserving,JJ,1
body,design,NN,10
body,designed,VBN,5
body,designs,NNS,3
body,desirable,JJ,3
body,desire,NN,8
body,desire,VB,1
body,desired,JJ,1
body,desired,VBN,2
body,desiring,VBG,1
body,desirous,JJ,5
body,despaired,VBN,3
body,despatched,VBN,1
body,desperate,JJ,3
body,despicably,RB,1
body,despise,VB,1
body,despise,VBP,1
body,despised,VBD,1
body,despised,VBN,2
body,destined,VBN,2
body,destroyed,VBN,1
body,detached,VBN,1
body,detaching,VBG,1
body,detailed,VBN,1
body,detain,VB,2
body,detaining,VBG,1
body,detect,VB,1
body,detection,NN,1
body,deter,VB,1
body,determination,NN,2
body,determine,VB,5
body,determined,VBD,2
body,determined,VBN,13
body,determining,VBG,1
body,detestable,JJ,1
body,detested,VBN,1
body,development,NN,2
body,devoid,JJ,1
body,devote,VB,1
body,dictate,VB,1
body,dictated,VBN,1
body,did,VBD,143
body,die,VB,2
body,died,VBD,2
body,difference,NN,5
body,different,JJ,19
body,differently,RB,4
body,difficult,JJ,5
body,difficulty,NN,5
body,diffidence,NN,3
body,diffuse,JJ,1
body,diffused,VBN,1
body,dignified,JJ,2
body,dignity,NN,3
body,dilatory,JJ,2
body,diligence,NN,1
body,dimensions,NNS,1
body,diminution,NN,1
body,dine,VB,5
body,dined,VBD,2
body,dined,VBN,3
body,dines,VBZ,1
body,dining,VBG,2
body,dining-parlor,NN,1
body,dining-parlour,NN,1
body,dining-room,NN,5
body,diningparlor,NN,1
body,dinner,NN,11
body,dinner-time,JJ,1
body,dinner-time,NN,1
body,dinnertime,NN,1
body,direct,JJ,1
body,direct,VB,2
body,directed,VBD,2
body,directed,VBN,3
body,directing,VBG,1
body,direction,NN,8
body,directions,NNS,6
body,directly,RB,9
body,disadvantage,NN,3
body,disadvantages,NNS,2
body,disagreeable,JJ,6
body,disagreeably,RB,1
body,disappointed,JJ,6
body,disappointed,VBN,3
body,disappointment,NN,11
body,disappointments,NNS,1
body,disapprobation,NN,4
body,discerning,JJ,1
body,discernment,NN,1
body,discharge,NN,1
body,discharge,VB,1
body,discharged,VBD,1
body,discharged,VBN,2
body,discharging,VBG,1
body,disclose,VB,1
body,disclosure,NN,1
body,discompose,VB,1
body,discomposed,VBN,1
body,discomposure,NN,2
body,discontentedness,NN,1
body,discontinuance,NN,1
body,discourse,NN,3
body,discover,VB,5
body,discovered,VBN,3
body,discovering,VBG,1
body,discovery,NN,3
body,discredit,VB,2
body,discreditable,JJ,1
body,discretion,NN,1
body,discrimination,NN,1
body,discussed,VBN,3
body,discussion,NN,3
body,disdain,NN,4
body,disdained,VBD,1
body,disdained,VBN,2
body,disengaged,JJ,1
body,disgrace,NN,9
body,disgraceful,JJ,4
body,disguise,VB,3
body,disgust,NN,2
body,disgusted,VBN,2
body,disgusting,JJ,1
body,dish,NN,1
body,disheartened,JJ,1
body,dishonourable,JJ,1
body,disinclination,NN,1
body,disinclined,VBN,1
body,disinterested,JJ,1
body,dislike,NN,13
body,dislike,VBP,3
body,disliked,VBN,1
body,dismay,NN,1
body,dismissed,VBD,2
body,dismissed,VBN,1
body,dispense,VB,1
body,dispirited,JJ,1
body,display,NN,1
body,displayed,VBD,3
body,displeased,JJ,2
body,displeasure,NN,3
body,dispo,SYM,1
body,dispose,VB,1
body,disposed,JJ,4
body,disposed,VBN,1
body,disposing,VBG,1
body,disposition,NN,14
body,dispute,NN,1
body,disquiet,NN,1
body,dissipation,NN,1
body,dissolved,VBN,1
body,dissuaded,VBN,1
body,distance,NN,6
body,distant,JJ,1
body,distinction,NN,2
body,distinguish,VB,1
body,distinguished,JJ,1
body,distinguished,VBD,2
body,distracted,VBN,2
body,distraction,NN,1
body,distress,NN,12
body,distressed,JJ,10
body,distressing,JJ,3
body,distrust,VB,1
body,distrust,VBP,1
body,distrusted,VBN,1
body,disturb,VB,1
body,disturbance,NN,1
body,disturbed,JJ,1
body,disturbed,VBN,1
body,disturbers,NNS,1
body,diverted,VBN,3
body,divide,VB,2
body,divided,VBN,1
body,dividing,VBG,1
body,do,VB,69
body,do,VBP,82
body,does,VBZ,25
body,doing,VBG,13
body,doings,NNS,1
body,domestic,JJ,5
body,domestics,NNS,1
body,done,VBD,1
body,done,VBN,58
body,door,NN,19
body,door-bell,NN,1
body,doors,NNS,3
body,double,JJ,1
body,doubled,VBN,1
body,doubly,RB,1
body,doubt,NN,15
body,doubt,VB,1
body,doubt,VBP,1
body,doubted,VBD,2
body,doubted,VBN,2
body,doubting,VBG,1
body,doubtingly,NN,1
body,doubtless,JJ,1
body,doubtless,VB,1
body,doubts,NNS,1
body,down,IN,1
body,down,RB,19
body,down,RP,24
body,downstairs,NNS,1
body,downstairs,RB,4
body,draw,VB,3
body,drawing,VBG,1
body,drawing-room,NN,6
body,drawings,NNS,1
body,drawn,VBD,1
body,drawn,VBN,7
body,dread,NN,4
body,dreaded,VBD,4
body,dreaded,VBN,2
body,dreadful,JJ,8
body,dreadfully,RB,2
body,dress,NN,2
body,dress,VB,1
body,dressed,VBD,1
body,dressed,VBN,3
body,dressing,VBG,3
body,dressing-room,NN,5
body,drew,VBD,7
body,drink,VB,2
body,drinking,NN,1
body,drive,NN,1
body,drive,VB,1
body,driven,VBN,3
body,driving,VBG,2
body,drooping,VBG,1
body,dropped,VBD,1
body,dropped,VBN,3
body,drove,VBD,8
body,dryly,RB,1
body,ducks,NNS,1
body,due,JJ,6
body,duel,NN,1
body,dull,JJ,4
body,dulness,NN,1
body,dupe,NN,1
body,duplicity,NN,1
body,duration,NN,2
body,during,IN,11
body,duties,NNS,1
body,dutifully,RB,1
body,duty,NN,7
body,dwell,VB,1
body,dwelling,NN,4
body,dwelt,VBN,2
body,dwelt,VBZ,1
body,eY,UNK,1
body,each,DT,39
body,eager,JJ,9
body,eagerly,RB,6
body,eagerness,NN,6
body,earliest,JJS,3
body,early,JJ,8
body,early,RB,6
body,earnest,JJ,8
body,earnest,NN,2
body,earnestly,RB,7
body,earth,NN,1
body,earthly,JJ,1
body,ease,NN,13
body,easily,RB,19
body,easy,JJ,12
body,eat,VB,2
body,eating,VBG,1
body,eccentric,JJ,1
body,economically,RB,1
body,economy,NN,4
body,ecstasy,NN,1
body,edge,NN,1
body,edged,VBD,1
body,education,NN,2
body,effect,NN,10
body,effects,NNS,3
body,effectually,RB,3
body,effort,NN,3
body,efforts,NNS,1
body,effusion,NN,1
body,eight,CD,7
body,eight-and-twenty,JJ,1
body,either,CC,22
body,either,DT,13
body,either,RB,2
body,elapsed,VBN,1
body,elder,JJR,7
body,elderly,JJ,1
body,eldest,JJ,5
body,eldest,JJS,2
body,eldest,NN,1
body,elegance,NN,4
body,elegant,JJ,2
body,elevation,NN,1
body,eleven,NNS,1
body,eligible,JJ,1
body,ell,NN,1
body,elope,VB,1
body,eloped,VBN,1
body,elopement,NN,9
body,eloping,NN,1
body,eloquent,JJ,1
body,else,JJ,2
body,else,NN,1
body,else,RB,16
body,elsewhere,RB,2
body,embargo,NN,1
body,embarrass,VBP,1
body,embarrassed,JJ,4
body,embarrassed,VBN,2
body,embarrassment,NN,8
body,embraced,VBD,2
body,embracing,VBG,1
body,eminence,NN,1
body,emotion,NN,5
body,emphatically,RB,1
body,employ,VB,1
body,employed,VBN,1
body,employing,VBG,1
body,employment,NN,4
body,employments,NNS,1
body,emptiness,NN,1
body,enabled,VBD,1
body,enabling,VBG,1
body,encamped,VBN,1
body,encounter,VB,2
body,encourage,VB,2
body,encouraged,VBD,3
body,encouraged,VBN,2
body,encouragement,NN,5
body,encouraging,VBG,2
body,encumbrance,NN,1
body,end,NN,11
body,end,VB,3
body,endeavor,NN,2
body,endeavored,VBD,2
body,endeavoring,VBG,1
body,endeavors,NNS,1
body,endeavour,NN,5
body,endeavour,VB,4
body,endeavour,VBP,1
body,endeavoured,VBD,4
body,endeavouring,VBG,2
body,endeavours,NNS,6
body,ended,VBD,1
body,ended,VBN,1
body,endless,JJ,2
body,endure,VB,1
body,endured,VBD,1
body,endured,VBN,2
body,enemy,NN,1
body,energy,NN,4
body,enforced,VBD,1
body,engage,VB,2
body,engaged,VBD,3
body,engaged,VBN,16
body,engagement,NN,15
body,engagements,NNS,6
body,engaging,JJ,1
body,engaging,VBG,3
body,engross,VB,1
body,engrossed,VBN,1
body,enhance,VB,1
body,enjoy,VB,5
body,enjoying,VBG,2
body,enjoyment,NN,3
body,enjoyments,NNS,1
body,enlarging,VBG,1
body,enormity,NN,1
body,enough,JJ,14
body,enough,RB,45
body,enraged,VBN,1
body,ensigncy,NN,1
body,ensue,VB,1
body,entail,VB,1
body,entailed,VBN,1
body,enter,VB,9
body,enter,VBP,1
body,entered,VBD,18
body,entered,VBN,1
body,entering,VBG,4
body,entertain,VB,1
body,entertained,VBD,2
body,entertainment,NN,1
body,entirely,RB,10
body,entitled,VBN,2
body,entrance,NN,7
body,entreat,VB,1
body,entreaties,NNS,1
body,entreaty,NN,6
body,enumerating,VBG,3
body,envelope,NN,2
body,envied,VBD,1
body,environs,NNS,1
body,envy,NN,1
body,envy,VB,1
body,envy,VBP,1
body,epithet,NN,1
body,equal,JJ,16
body,equalled,VBN,1
body,equally,RB,6
body,equipage,NN,1
body,equivocal,JJ,1
body,eral,JJ,1
body,ere,NN,1
body,err,VB,3
body,errand,NN,1
body,error,NN,3
body,errors,NNS,3
body,escape,VB,4
body,escaped,VBN,1
body,escaping,VBG,1
body,especially,RB,9
body,essential,JJ,2
body,essentials,NNS,2
body,established,JJ,1
body,established,VBN,1
body,establishment,NN,2
body,estate,NN,2
body,estates,NNS,1
body,esteem,NN,6
body,esteemed,VBD,3
body,esteemed,VBN,2
body,estimation,NN,3
body,etc.,FW,9
body,etiquette,NN,1
body,even,RB,46
body,evening,NN,31
body,evenness,NN,1
body,event,NN,13
body,events,NNS,4
body,ever,RB,72
body,every,DT,104
body,everybody,NN,12
body,everything,NN,39
body,everywhere,RB,1
body,evident,JJ,8
body,evidently,RB,2
body,evil,JJ,1
body,evil,NN,6
body,evils,NNS,7
body,exact,JJ,2
body,exactly,RB,15
body,exaggerate,VB,1
body,examination,NN,1
body,examine,VB,1
body,examined,VBN,1
body,examining,VBG,3
body,example,NN,2
body,exasperate,VB,2
body,exceed,VB,2
body,exceeded,VBD,1
body,exceeding,VBG,1
body,exceedingly,RB,13
body,excellent,JJ,5
body,except,IN,10
body,exceptionable,JJ,1
body,excessive,JJ,2
body,excessively,RB,4
body,exchanged,VBN,1
body,excite,VB,1
body,excited,VBD,2
body,excited,VBN,5
body,exciting,JJ,1
body,exclaim,VBP,1
body,exclaimed,VBD,2
body,exclaimed,VBN,1
body,exclaiming,VBG,2
body,exclamations,NNS,1
body,exclude,VB,1
body,excuse,NN,6
body,excuse,VB,2
body,excused,VBD,1
body,excuses,NNS,2
body,executed,VBN,1
body,execution,NN,1
body,executors,NNS,1
body,exercise,NN,2
body,exercising,VBG,1
body,exert,VB,2
body,exerted,VBD,2
body,exerting,VBG,1
body,exertion,NN,8
body,exigence,NN,1
body,existed,VBD,2
body,existed,VBN,1
body,existence,NN,2
body,existing,VBG,2
body,expect,VB,15
body,expect,VBP,1
body,expectation,NN,16
body,expectations,NNS,4
body,expected,VBD,9
body,expected,VBN,20
body,expecting,VBG,5
body,expedient,JJ,1
body,expedite,VB,1
body,expeditiously,RB,2
body,expense,NN,4
body,expenses,NNS,3
body,explain,VB,2
body,explained,VBD,4
body,explained,VBN,1
body,explaining,VBG,2
body,explanation,NN,7
body,explanations,NNS,2
body,explanatory,JJ,1
body,explicit,JJ,2
body,explicitly,RB,1
body,explore,VB,1
body,expose,VB,1
body,exposed,VBN,2
body,exposing,VBG,4
body,exposure,NN,1
body,express,JJ,2
body,express,VB,6
body,express,VBP,6
body,expressed,VBD,15
body,expressed,VBN,3
body,expressing,VBG,5
body,expression,NN,13
body,expressions,NNS,7
body,expressive,JJ,1
body,expressively,RB,2
body,extended,VBN,1
body,extensive,JJ,2
body,extent,NN,6
body,extinguished,VBN,1
body,extorted,VBN,1
body,extractions,NNS,1
